월(Monthly),LEVEL1,LEVEL2,LEVEL3,값,증감,증감율,구성비,누계,누계구성비
2010-11,동수별,구조별,목조,998,998,998,0,0,0
2010-11,동수별,구조별,기타,61,61,61,0,0,0
2010-11,동수별,용도별,주거용,6388,6388,6388,0,0,0
2010-11,동수별,용도별,상업용,4566,4566,4566,0,0,0
2010-11,동수별,용도별,공업용,2251,2251,2251,0,0,0
2010-11,동수별,용도별,교육및사회,892,892,892,0,0,0
2010-11,동수별,용도별,기타,4164,4164,4164,0,0,0
2010-11,연면적별,합계,합계,7542597,7542597,7542597,0,0,0
2010-11,연면적별,구조별,철근및철골조,7359912,7359912,7359912,0,0,0
2010-11,연면적별,구조별,조적조,100399,100399,100399,0,0,0
2010-11,연면적별,구조별,목조,79340,79340,79340,0,0,0
2010-11,연면적별,구조별,기타,2946,2946,2946,0,0,0
2010-11,연면적별,용도별,주거용,1930594,1930594,1930594,0,0,0
2010-11,연면적별,용도별,상업용,1869861,1869861,1869861,0,0,0
2010-11,연면적별,용도별,공업용,1475939,1475939,1475939,0,0,0
2010-11,연면적별,용도별,교육및사회,995988,995988,995988,0,0,0
2010-11,연면적별,용도별,기타,1270215,1270215,1270215,0,0,0
2010-12,동수별,합계,합계,14621,14621,14621,0,0,0
2010-12,동수별,구조별,철근및철골조,12827,12827,12827,0,0,0
2010-12,동수별,구조별,조적조,986,986,986,0,0,0
2010-12,동수별,구조별,목조,758,758,758,0,0,0
2010-12,동수별,구조별,기타,50,50,50,0,0,0
2010-12,동수별,용도별,주거용,4853,4853,4853,0,0,0
2010-12,동수별,용도별,상업용,3705,3705,3705,0,0,0
2010-12,동수별,용도별,공업용,1745,1745,1745,0,0,0
2010-12,동수별,용도별,교육및사회,690,690,690,0,0,0
2010-12,동수별,용도별,기타,3628,3628,3628,0,0,0
2010-12,연면적별,합계,합계,5873969,5873969,5873969,0,0,0
2010-12,연면적별,구조별,철근및철골조,5737430,5737430,5737430,0,0,0
2010-12,연면적별,구조별,조적조,74702,74702,74702,0,0,0
2010-12,연면적별,구조별,목조,59364,59364,59364,0,0,0
2010-12,연면적별,구조별,기타,2473,2473,2473,0,0,0
2010-12,연면적별,용도별,주거용,1349979,1349979,1349979,0,0,0
2010-12,연면적별,용도별,상업용,1537860,1537860,1537860,0,0,0
2010-12,연면적별,용도별,공업용,1170820,1170820,1170820,0,0,0
2010-12,연면적별,용도별,교육및사회,648151,648151,648151,0,0,0
2010-12,연면적별,용도별,기타,1167159,1167159,1167159,0,0,0
2011-01,동수별,합계,합계,10044,10044,10044,0,0,0
2011-01,동수별,구조별,철근및철골조,8919,8919,8919,0,0,0
2011-01,동수별,구조별,조적조,671,671,671,0,0,0
2011-01,동수별,구조별,목조,422,422,422,0,0,0
2011-01,동수별,구조별,기타,32,32,32,0,0,0
2011-01,동수별,용도별,주거용,3305,3305,3305,0,0,0
2011-01,동수별,용도별,상업용,2512,2512,2512,0,0,0
2011-01,동수별,용도별,공업용,1610,1610,1610,0,0,0
2011-01,동수별,용도별,교육및사회,456,456,456,0,0,0
2011-01,동수별,용도별,기타,2161,2161,2161,0,0,0
2011-01,연면적별,합계,합계,4815609,4815609,4815609,0,0,0
2011-01,연면적별,구조별,철근및철골조,4732145,4732145,4732145,0,0,0
2011-01,연면적별,구조별,조적조,50256,50256,50256,0,0,0
2011-01,연면적별,구조별,목조,31679,31679,31679,0,0,0
2011-01,연면적별,구조별,기타,1529,1529,1529,0,0,0
2011-01,연면적별,용도별,주거용,1161394,1161394,1161394,0,0,0
2011-01,연면적별,용도별,상업용,1285569,1285569,1285569,0,0,0
2011-01,연면적별,용도별,공업용,940599,940599,940599,0,0,0
2011-01,연면적별,용도별,교육및사회,581448,581448,581448,0,0,0
2011-01,연면적별,용도별,기타,846599,846599,846599,0,0,0
2011-02,동수별,합계,합계,10181,10181,10181,0,0,0
2011-02,동수별,구조별,철근및철골조,9044,9044,9044,0,0,0
2011-02,동수별,구조별,조적조,628,628,628,0,0,0
2011-02,동수별,구조별,목조,491,491,491,0,0,0
2011-02,동수별,구조별,기타,18,18,18,0,0,0
2011-02,동수별,용도별,주거용,4154,4154,4154,0,0,0
2011-02,동수별,용도별,상업용,2656,2656,2656,0,0,0
2011-02,동수별,용도별,공업용,1177,1177,1177,0,0,0
2011-02,동수별,용도별,교육및사회,377,377,377,0,0,0
2011-02,동수별,용도별,기타,1817,1817,1817,0,0,0
2011-02,연면적별,합계,합계,4923923,4923923,4923923,0,0,0
2011-02,연면적별,구조별,철근및철골조,4828572,4828572,4828572,0,0,0
2011-02,연면적별,구조별,조적조,54009,54009,54009,0,0,0
2011-02,연면적별,구조별,목조,40666,40666,40666,0,0,0
2011-02,연면적별,구조별,기타,676,676,676,0,0,0
2011-02,연면적별,용도별,주거용,1700062,1700062,1700062,0,0,0
2011-02,연면적별,용도별,상업용,1137709,1137709,1137709,0,0,0
2011-02,연면적별,용도별,공업용,884698,884698,884698,0,0,0
2011-02,연면적별,용도별,교육및사회,342497,342497,342497,0,0,0
2011-02,연면적별,용도별,기타,858957,858957,858957,0,0,0
2011-03,동수별,합계,합계,19977,19977,19977,0,0,0
2011-03,동수별,구조별,철근및철골조,17401,17401,17401,0,0,0
2011-03,동수별,구조별,조적조,1581,1581,1581,0,0,0
2011-03,동수별,구조별,목조,926,926,926,0,0,0
2011-03,동수별,구조별,기타,69,69,69,0,0,0
2011-03,동수별,용도별,주거용,9064,9064,9064,0,0,0
2011-03,동수별,용도별,상업용,4866,4866,4866,0,0,0
2011-03,동수별,용도별,공업용,2068,2068,2068,0,0,0
2011-03,동수별,용도별,교육및사회,719,719,719,0,0,0
2011-03,동수별,용도별,기타,3260,3260,3260,0,0,0
2011-03,연면적별,합계,합계,9586509,9586509,9586509,0,0,0
2011-03,연면적별,구조별,철근및철골조,9371459,9371459,9371459,0,0,0
2011-03,연면적별,구조별,조적조,128889,128889,128889,0,0,0
2011-03,연면적별,구조별,목조,81541,81541,81541,0,0,0
2011-03,연면적별,구조별,기타,4620,4620,4620,0,0,0
2011-03,연면적별,용도별,주거용,3290950,3290950,3290950,0,0,0
2011-03,연면적별,용도별,상업용,2605804,2605804,2605804,0,0,0
2011-03,연면적별,용도별,공업용,1670516,1670516,1670516,0,0,0
2011-03,연면적별,용도별,교육및사회,635645,635645,635645,0,0,0
2011-03,연면적별,용도별,기타,1383594,1383594,1383594,0,0,0
2011-05,동수별,합계,합계,19665,19665,19665,0,0,0
2011-05,동수별,구조별,철근및철골조,17003,17003,17003,0,0,0
2011-05,동수별,구조별,조적조,1674,1674,1674,0,0,0
2011-05,동수별,구조별,목조,952,952,952,0,0,0
2011-05,동수별,구조별,기타,36,36,36,0,0,0
2011-05,동수별,용도별,주거용,9098,9098,9098,0,0,0
2011-05,동수별,용도별,상업용,4497,4497,4497,0,0,0
2011-05,동수별,용도별,공업용,1879,1879,1879,0,0,0
2011-05,동수별,용도별,교육및사회,679,679,679,0,0,0
2011-05,동수별,용도별,기타,3512,3512,3512,0,0,0
2011-05,연면적별,합계,합계,9461535,9461535,9461535,0,0,0
2011-05,연면적별,구조별,철근및철골조,9249206,9249206,9249206,0,0,0
2011-05,연면적별,구조별,조적조,127514,127514,127514,0,0,0
2011-05,연면적별,구조별,목조,82918,82918,82918,0,0,0
2011-05,연면적별,구조별,기타,1897,1897,1897,0,0,0
2011-05,연면적별,용도별,주거용,3530105,3530105,3530105,0,0,0
2011-05,연면적별,용도별,상업용,2238975,2238975,2238975,0,0,0
2011-05,연면적별,용도별,공업용,1507891,1507891,1507891,0,0,0
2011-05,연면적별,용도별,교육및사회,852019,852019,852019,0,0,0
2011-05,연면적별,용도별,기타,1332545,1332545,1332545,0,0,0
2011-04,동수별,합계,합계,20962,20962,20962,0,0,0
2011-04,동수별,구조별,철근및철골조,17985,17985,17985,0,0,0
2011-04,동수별,구조별,조적조,1881,1881,1881,0,0,0
2011-04,동수별,구조별,목조,1040,1040,1040,0,0,0
2011-04,동수별,구조별,기타,56,56,56,0,0,0
2011-04,동수별,용도별,주거용,9889,9889,9889,0,0,0
2011-04,동수별,용도별,상업용,4816,4816,4816,0,0,0
2011-04,동수별,용도별,공업용,1910,1910,1910,0,0,0
2011-04,동수별,용도별,교육및사회,664,664,664,0,0,0
2011-04,동수별,용도별,기타,3683,3683,3683,0,0,0
2011-04,연면적별,합계,합계,10271826,10271826,10271826,0,0,0
2011-04,연면적별,구조별,철근및철골조,10029005,10029005,10029005,0,0,0
2011-04,연면적별,구조별,조적조,152750,152750,152750,0,0,0
2011-04,연면적별,구조별,목조,86907,86907,86907,0,0,0
2011-04,연면적별,구조별,기타,3164,3164,3164,0,0,0
2011-04,연면적별,용도별,주거용,4339367,4339367,4339367,0,0,0
2011-04,연면적별,용도별,상업용,2303897,2303897,2303897,0,0,0
2011-04,연면적별,용도별,공업용,1372542,1372542,1372542,0,0,0
2011-04,연면적별,용도별,교육및사회,661465,661465,661465,0,0,0
2011-04,연면적별,용도별,기타,1594555,1594555,1594555,0,0,0
2011-06,동수별,합계,합계,18919,18919,18919,0,0,0
2011-06,동수별,구조별,철근및철골조,16443,16443,16443,0,0,0
2011-06,동수별,구조별,조적조,1462,1462,1462,0,0,0
2011-06,동수별,구조별,목조,954,954,954,0,0,0
2011-06,동수별,구조별,기타,60,60,60,0,0,0
2011-06,동수별,용도별,주거용,8011,8011,8011,0,0,0
2011-06,동수별,용도별,상업용,4786,4786,4786,0,0,0
2011-06,동수별,용도별,공업용,2096,2096,2096,0,0,0
2011-06,동수별,용도별,교육및사회,673,673,673,0,0,0
2011-06,동수별,용도별,기타,3353,3353,3353,0,0,0
2011-06,연면적별,합계,합계,7915893,7915893,7915893,0,0,0
2011-06,연면적별,구조별,철근및철골조,7721454,7721454,7721454,0,0,0
2011-06,연면적별,구조별,조적조,115848,115848,115848,0,0,0
2011-06,연면적별,구조별,목조,74855,74855,74855,0,0,0
2011-06,연면적별,구조별,기타,3736,3736,3736,0,0,0
2011-06,연면적별,용도별,주거용,2337042,2337042,2337042,0,0,0
2011-06,연면적별,용도별,상업용,2338211,2338211,2338211,0,0,0
2011-06,연면적별,용도별,공업용,1276075,1276075,1276075,0,0,0
2011-06,연면적별,용도별,교육및사회,617609,617609,617609,0,0,0
2011-06,연면적별,용도별,기타,1346956,1346956,1346956,0,0,0
2011-07,동수별,합계,합계,15545,15545,15545,0,0,0
2011-07,동수별,구조별,철근및철골조,13635,13635,13635,0,0,0
2011-07,동수별,구조별,조적조,1083,1083,1083,0,0,0
2011-07,동수별,구조별,목조,795,795,795,0,0,0
2011-07,동수별,구조별,기타,32,32,32,0,0,0
2011-07,동수별,용도별,주거용,6671,6671,6671,0,0,0
2011-07,동수별,용도별,상업용,4000,4000,4000,0,0,0
2011-07,동수별,용도별,공업용,1692,1692,1692,0,0,0
2011-07,동수별,용도별,교육및사회,546,546,546,0,0,0
2011-07,동수별,용도별,기타,2636,2636,2636,0,0,0
2011-07,연면적별,합계,합계,6739391,6739391,6739391,0,0,0
2011-07,연면적별,구조별,철근및철골조,6591834,6591834,6591834,0,0,0
2011-07,연면적별,구조별,조적조,73934,73934,73934,0,0,0
2011-07,연면적별,구조별,목조,71852,71852,71852,0,0,0
2011-07,연면적별,구조별,기타,1771,1771,1771,0,0,0
2011-07,연면적별,용도별,주거용,2312826,2312826,2312826,0,0,0
2011-07,연면적별,용도별,상업용,1617745,1617745,1617745,0,0,0
2011-07,연면적별,용도별,공업용,1472705,1472705,1472705,0,0,0
2011-07,연면적별,용도별,교육및사회,437666,437666,437666,0,0,0
2011-07,연면적별,용도별,기타,898449,898449,898449,0,0,0
2011-08,동수별,합계,합계,16163,16163,16163,0,0,0
2011-08,동수별,구조별,철근및철골조,14271,14271,14271,0,0,0
2011-08,동수별,구조별,조적조,1096,1096,1096,0,0,0
2011-08,동수별,구조별,목조,770,770,770,0,0,0
2011-08,동수별,구조별,기타,26,26,26,0,0,0
2011-08,동수별,용도별,주거용,7206,7206,7206,0,0,0
2011-08,동수별,용도별,상업용,3811,3811,3811,0,0,0
2011-08,동수별,용도별,공업용,1775,1775,1775,0,0,0
2011-08,동수별,용도별,교육및사회,686,686,686,0,0,0
2011-08,동수별,용도별,기타,2685,2685,2685,0,0,0
2011-08,연면적별,합계,합계,8227619,8227619,8227619,0,0,0
2011-08,연면적별,구조별,철근및철골조,8077176,8077176,8077176,0,0,0
2011-08,연면적별,구조별,조적조,83411,83411,83411,0,0,0
2011-08,연면적별,구조별,목조,65329,65329,65329,0,0,0
2011-08,연면적별,구조별,기타,1703,1703,1703,0,0,0
2011-08,연면적별,용도별,주거용,3265800,3265800,3265800,0,0,0
2011-08,연면적별,용도별,상업용,1923505,1923505,1923505,0,0,0
2011-08,연면적별,용도별,공업용,1130179,1130179,1130179,0,0,0
2011-08,연면적별,용도별,교육및사회,696931,696931,696931,0,0,0
2011-08,연면적별,용도별,기타,1211204,1211204,1211204,0,0,0
2011-09,동수별,합계,합계,16359,16359,16359,0,0,0
2011-09,동수별,구조별,철근및철골조,14412,14412,14412,0,0,0
2011-09,동수별,구조별,조적조,1113,1113,1113,0,0,0
2011-09,동수별,구조별,목조,804,804,804,0,0,0
2011-09,동수별,구조별,기타,30,30,30,0,0,0
2011-09,동수별,용도별,주거용,7441,7441,7441,0,0,0
2011-09,동수별,용도별,상업용,4155,4155,4155,0,0,0
2011-09,동수별,용도별,공업용,1565,1565,1565,0,0,0
2011-09,동수별,용도별,교육및사회,584,584,584,0,0,0
2011-09,동수별,용도별,기타,2614,2614,2614,0,0,0
2011-09,연면적별,합계,합계,7675761,7675761,7675761,0,0,0
2011-09,연면적별,구조별,철근및철골조,7517236,7517236,7517236,0,0,0
2011-09,연면적별,구조별,조적조,85464,85464,85464,0,0,0
2011-09,연면적별,구조별,목조,70910,70910,70910,0,0,0
2011-09,연면적별,구조별,기타,2151,2151,2151,0,0,0
2011-09,연면적별,용도별,주거용,2838961,2838961,2838961,0,0,0
2011-09,연면적별,용도별,상업용,1950896,1950896,1950896,0,0,0
2011-09,연면적별,용도별,공업용,1325817,1325817,1325817,0,0,0
2011-09,연면적별,용도별,교육및사회,408190,408190,408190,0,0,0
2011-09,연면적별,용도별,기타,1151897,1151897,1151897,0,0,0
2011-10,동수별,합계,합계,18260,18260,18260,0,0,0
2011-10,동수별,구조별,철근및철골조,15953,15953,15953,0,0,0
2011-10,동수별,구조별,조적조,1230,1230,1230,0,0,0
2011-10,동수별,구조별,목조,1050,1050,1050,0,0,0
2011-10,동수별,구조별,기타,27,27,27,0,0,0
2011-10,동수별,용도별,주거용,8128,8128,8128,0,0,0
2011-10,동수별,용도별,상업용,4192,4192,4192,0,0,0
2011-10,동수별,용도별,공업용,1856,1856,1856,0,0,0
2011-10,동수별,용도별,교육및사회,854,854,854,0,0,0
2011-10,동수별,용도별,기타,3230,3230,3230,0,0,0
2011-10,연면적별,합계,합계,11289157,11289157,11289157,0,0,0
2011-10,연면적별,구조별,철근및철골조,11108427,11108427,11108427,0,0,0
2011-10,연면적별,구조별,조적조,91011,91011,91011,0,0,0
2011-10,연면적별,구조별,목조,87857,87857,87857,0,0,0
2011-10,연면적별,구조별,기타,1862,1862,1862,0,0,0
2011-10,연면적별,용도별,주거용,5483566,5483566,5483566,0,0,0
2011-10,연면적별,용도별,상업용,1930404,1930404,1930404,0,0,0
2011-10,연면적별,용도별,공업용,1411321,1411321,1411321,0,0,0
2011-10,연면적별,용도별,교육및사회,534926,534926,534926,0,0,0
2011-10,연면적별,용도별,기타,1928940,1928940,1928940,0,0,0
2011-11,동수별,합계,합계,17680,17680,17680,0,0,0
2011-11,동수별,구조별,철근및철골조,15552,15552,15552,0,0,0
2011-11,동수별,구조별,조적조,1126,1126,1126,0,0,0
2011-11,동수별,구조별,목조,965,965,965,0,0,0
2011-11,동수별,구조별,기타,37,37,37,0,0,0
2011-11,동수별,용도별,주거용,7503,7503,7503,0,0,0
2011-11,동수별,용도별,상업용,4334,4334,4334,0,0,0
2011-11,동수별,용도별,공업용,2000,2000,2000,0,0,0
2011-11,동수별,용도별,교육및사회,691,691,691,0,0,0
2011-11,동수별,용도별,기타,3152,3152,3152,0,0,0
2011-11,연면적별,합계,합계,10750841,10750841,10750841,0,0,0
2011-11,연면적별,구조별,철근및철골조,10575738,10575738,10575738,0,0,0
2011-11,연면적별,구조별,조적조,87425,87425,87425,0,0,0
2011-11,연면적별,구조별,목조,85136,85136,85136,0,0,0
2011-11,연면적별,구조별,기타,2542,2542,2542,0,0,0
2011-11,연면적별,용도별,주거용,4700591,4700591,4700591,0,0,0
2011-11,연면적별,용도별,상업용,2591495,2591495,2591495,0,0,0
2011-11,연면적별,용도별,공업용,1441561,1441561,1441561,0,0,0
2011-11,연면적별,용도별,교육및사회,555291,555291,555291,0,0,0
2011-11,연면적별,용도별,기타,1461903,1461903,1461903,0,0,0
2011-12,동수별,합계,합계,15108,15108,15108,0,0,0
2011-12,동수별,구조별,철근및철골조,13368,13368,13368,0,0,0
2011-12,동수별,구조별,조적조,839,839,839,0,0,0
2011-12,동수별,구조별,목조,868,868,868,0,0,0
2011-12,동수별,구조별,기타,33,33,33,0,0,0
2011-12,동수별,용도별,주거용,6210,6210,6210,0,0,0
2011-12,동수별,용도별,상업용,3931,3931,3931,0,0,0
2011-12,동수별,용도별,공업용,1580,1580,1580,0,0,0
2011-12,동수별,용도별,교육및사회,656,656,656,0,0,0
2011-12,동수별,용도별,기타,2731,2731,2731,0,0,0
2011-12,연면적별,합계,합계,7191836,7191836,7191836,0,0,0
2011-12,연면적별,구조별,철근및철골조,7048958,7048958,7048958,0,0,0
2011-12,연면적별,구조별,조적조,59375,59375,59375,0,0,0
2011-12,연면적별,구조별,목조,80309,80309,80309,0,0,0
2011-12,연면적별,구조별,기타,3194,3194,3194,0,0,0
2011-12,연면적별,용도별,주거용,2680659,2680659,2680659,0,0,0
2011-12,연면적별,용도별,상업용,1949576,1949576,1949576,0,0,0
2011-12,연면적별,용도별,공업용,996132,996132,996132,0,0,0
2011-12,연면적별,용도별,교육및사회,533406,533406,533406,0,0,0
2011-12,연면적별,용도별,기타,1032063,1032063,1032063,0,0,0
2012-01,동수별,합계,합계,11000,11000,11000,0,0,0
2012-01,동수별,구조별,철근및철골조,9796,9796,9796,0,0,0
2012-01,동수별,구조별,조적조,582,582,582,0,0,0
2012-01,동수별,구조별,목조,591,591,591,0,0,0
2012-01,동수별,구조별,기타,31,31,31,0,0,0
2012-01,동수별,용도별,주거용,4521,4521,4521,0,0,0
2012-01,동수별,용도별,상업용,2751,2751,2751,0,0,0
2012-01,동수별,용도별,공업용,1229,1229,1229,0,0,0
2012-01,동수별,용도별,교육및사회,505,505,505,0,0,0
