"행정구역(시군구)별","시점","총전입[명]","총전출[명]","순이동[명]","시도내이동-시군구내[명]","시도내이동-시군구간 전입[명]","시도내이동-시군구간 전출[명]","시도간전입[명]","시도간전출[명]",
"경상북도","2013. 01 월","30503","30887","-384","13387","5181","5181","11935","12319",
"경상북도","2013. 02 월","32645","34694","-2049","13362","6049","6049","13234","15283",
"경상북도","2013. 03 월","32014","32374","-360","14479","5425","5425","12110","12470",
"경상북도","2013. 04 월","26969","27270","-301","12287","4383","4383","10299","10600",
"경상북도","2013. 05 월","25308","25424","-116","11721","3950","3950","9637","9753",
"경상북도","2013. 06 월","25338","25153","185","11910","3946","3946","9482","9297",
"경상북도","2013. 07 월","24320","25013","-693","11166","3986","3986","9168","9861",
"경상북도","2013. 08 월","23380","23685","-305","10010","3838","3838","9532","9837",
"경상북도","2013. 09 월","21252","21384","-132","9261","3659","3659","8332","8464",
"경상북도","2013. 10 월","27589","27210","379","12634","4400","4400","10555","10176",
"경상북도","2013. 11 월","26866","25715","1151","11631","4465","4465","10770","9619",
"경상북도","2013. 12 월","32934","32174","760","14387","5689","5689","12858","12098",
"경상북도","2014. 01 월","28460","29849","-1389","13075","4904","4904","10481","11870",
"경상북도","2014. 02 월","34572","35785","-1213","14056","6329","6329","14187","15400",
"경상북도","2014. 03 월","34295","34591","-296","14853","5775","5775","13667","13963",
"경상북도","2014. 04 월","28427","28351","76","12804","4570","4570","11053","10977",
"경상북도","2014. 05 월","25454","25493","-39","11317","4215","4215","9922","9961",
"경상북도","2014. 06 월","23808","24272","-464","10907","3821","3821","9080","9544",
"경상북도","2014. 07 월","25126","25295","-169","11838","3903","3903","9385","9554",
"경상북도","2014. 08 월","23385","23102","283","9868","3719","3719","9798","9515",
"경상북도","2014. 09 월","30101","24329","5772","10376","4413","4413","15312","9540",
"경상북도","2014. 10 월","26552","30405","-3853","12362","4308","4308","9882","13735",
"경상북도","2014. 11 월","24397","25080","-683","11068","4064","4064","9265","9948",
"경상북도","2014. 12 월","32464","31477","987","13170","5544","5544","13750","12763",
"경상북도","2015. 01 월","29208","30848","-1640","11934","5443","5443","11831","13471",
"경상북도","2015. 02 월","31184","32243","-1059","11542","6004","6004","13638","14697",
"경상북도","2015. 03 월","35808","37122","-1314","15113","6613","6613","14082","15396",
"경상북도","2015. 04 월","28237","28861","-624","13142","4640","4640","10455","11079",
"경상북도","2015. 05 월","24957","25449","-492","11572","4090","4090","9295","9787",
"경상북도","2015. 06 월","30216","29273","943","13494","5410","5410","11312","10369",
"경상북도","2015. 07 월","28043","27179","864","12580","4564","4564","10899","10035",
"경상북도","2015. 08 월","25701","24985","716","10329","4535","4535","10837","10121",
"경상북도","2015. 09 월","22633","22574","59","10127","3729","3729","8777","8718",
"경상북도","2015. 10 월","27280","26993","287","12429","4538","4538","10313","10026",
"경상북도","2015. 11 월","29066","27864","1202","12726","5234","5234","11106","9904",
"경상북도","2015. 12 월","32397","31916","481","13610","5711","5711","13076","12595",
"경상북도","2016. 01 월","27354","29039","-1685","11699","5024","5024","10631","12316",
"경상북도","2016. 02 월","33835","33917","-82","13230","6180","6180","14425","14507",
"경상북도","2016. 03 월","34906","34784","122","15515","6027","6027","13364","13242",
"경상북도","2016. 04 월","25347","25404","-57","11547","4209","4209","9591","9648",
"경상북도","2016. 05 월","24655","24234","421","11272","3946","3946","9437","9016",
"경상북도","2016. 06 월","23520","23352","168","10571","3921","3921","9028","8860",
"경상북도","2016. 07 월","21912","22327","-415","9737","3872","3872","8303","8718",
"경상북도","2016. 08 월","25400","26328","-928","11037","4544","4544","9819","10747",
"경상북도","2016. 09 월","21155","21067","88","9104","3613","3613","8438","8350",
"경상북도","2016. 10 월","24104","24642","-538","11311","4106","4106","8687","9225",
"경상북도","2016. 11 월","25265","25372","-107","11587","4266","4266","9412","9519",
"경상북도","2016. 12 월","28199","28337","-138","12139","4897","4897","11163","11301",
"경상북도","2017. 01 월","25341","26785","-1444","10702","4531","4531","10108","11552",
"경상북도","2017. 02 월","31878","34046","-2168","12726","5879","5879","13273","15441",
"경상북도","2017. 03 월","29122","30584","-1462","12205","5330","5330","11587","13049",
"경상북도","2017. 04 월","21978","22496","-518","9912","3443","3443","8623","9141",
"경상북도","2017. 05 월","22006","22831","-825","9727","3506","3506","8773","9598",
"경상북도","2017. 06 월","21740","22436","-696","9978","3425","3425","8337","9033",
"경상북도","2017. 07 월","24410","25062","-652","12186","3982","3982","8242","8894",
"경상북도","2017. 08 월","28946","29092","-146","14150","4592","4592","10204","10350",
"경상북도","2017. 09 월","27433","26465","968","13645","4260","4260","9528","8560",
"경상북도","2017. 10 월","23102","22517","585","10931","3827","3827","8344","7759",
"경상북도","2017. 11 월","26795","26371","424","12198","4805","4805","9792","9368",
"경상북도","2017. 12 월","28310","27957","353","12268","5027","5027","11015","10662",
"경상북도","2018. 01 월","29327","31382","-2055","12141","5948","5948","11238","13293",
"경상북도","2018. 02 월","29749","32143","-2394","12172","5816","5816","11761","14155",
"경상북도","2018. 03 월","30290","31796","-1506","13662","5397","5397","11231","12737",
"경상북도","2018. 04 월","26713","27152","-439","12897","4379","4379","9437","9876",
"경상북도","2018. 05 월","25336","25583","-247","11891","4103","4103","9342","9589",
"경상북도","2018. 06 월","23041","24010","-969","11086","3691","3691","8264","9233",
"경상북도","2018. 07 월","23027","24148","-1121","10751","3695","3695","8581","9702",
"경상북도","2018. 08 월","24663","25616","-953","10840","4236","4236","9587","10540",
"경상북도","2018. 09 월","19071","19312","-241","8645","3193","3193","7233","7474",
"경상북도","2018. 10 월","25756","26012","-256","12026","4283","4283","9447","9703",
"경상북도","2018. 11 월","25203","24594","609","11019","4400","4400","9784","9175",
"경상북도","2018. 12 월","27270","26923","347","11048","4836","4836","11386","11039",
"경상북도","2019. 01 월","29181","31304","-2123","12434","5401","5401","11346","13469",
"경상북도","2019. 02 월","30891","32917","-2026","12645","5698","5698","12548","14574",
"경상북도","2019. 03 월","29294","29379","-85","12239","5396","5396","11659","11744",
"경상북도","2019. 04 월","25780","25993","-213","12086","4229","4229","9465","9678",
"경상북도","2019. 05 월","25621","25787","-166","12077","4202","4202","9342","9508",
"경상북도","2019. 06 월","22191","21652","539","9699","3751","3751","8741","8202",
"경상북도","2019. 07 월","22771","23344","-573","9901","3985","3985","8885","9458",
"경상북도","2019. 08 월","21685","22355","-670","8887","3804","3804","8994","9664",
"경상북도","2019. 09 월","20649","20969","-320","8691","3581","3581","8377","8697",
"경상북도","2019. 10 월","22770","22851","-81","9939","3819","3819","9012","9093",
"경상북도","2019. 11 월","24518","24247","271","10894","4164","4164","9460","9189",
"경상남도","2006. 01 월","43893","45567","-1674","20029","11710","11710","12154","13828",
"경상남도","2006. 02 월","54601","55991","-1390","22530","15395","15395","16676","18066",
"경상남도","2006. 03 월","47944","47852","92","19846","13068","13068","15030","14938",
"경상남도","2006. 04 월","39201","38534","667","17146","9978","9978","12077","11410",
"경상남도","2006. 05 월","37836","36794","1042","16113","9622","9622","12101","11059",
"경상남도","2006. 06 월","36398","36263","135","16038","9132","9132","11228","11093",
"경상남도","2006. 07 월","28627","28716","-89","11876","7529","7529","9222","9311",
"경상남도","2006. 08 월","34372","34998","-626","14141","8885","8885","11346","11972",
"경상남도","2006. 09 월","35677","35845","-168","16112","9099","9099","10466","10634",
"경상남도","2006. 10 월","39309","38678","631","17585","10661","10661","11063","10432",
"경상남도","2006. 11 월","48093","46996","1097","20610","14819","14819","12664","11567",
"경상남도","2006. 12 월","50762","49185","1577","19853","14679","14679","16230","14653",
"경상남도","2007. 01 월","49245","50939","-1694","21085","13817","13817","14343","16037",
"경상남도","2007. 02 월","49348","50091","-743","19976","13783","13783","15589","16332",
"경상남도","2007. 03 월","44276","44209","67","18102","11762","11762","14412","14345",
"경상남도","2007. 04 월","37243","37338","-95","15811","9675","9675","11757","11852",
"경상남도","2007. 05 월","38347","37798","549","17062","9478","9478","11807","11258",
"경상남도","2007. 06 월","33260","33002","258","14528","8299","8299","10433","10175",
"경상남도","2007. 07 월","33845","32837","1008","13334","8962","8962","11549","10541",
"경상남도","2007. 08 월","39515","37321","2194","14317","10817","10817","14381","12187",
"경상남도","2007. 09 월","31519","30020","1499","12457","8372","8372","10690","9191",
"경상남도","2007. 10 월","45176","43035","2141","17946","11839","11839","15391","13250",
"경상남도","2007. 11 월","40858","39388","1470","17618","10411","10411","12829","11359",
"경상남도","2007. 12 월","48910","47621","1289","20160","13365","13365","15385","14096",
"경상남도","2008. 01 월","48234","50190","-1956","19959","13832","13832","14443","16399",
"경상남도","2008. 02 월","51576","52192","-616","20690","14355","14355","16531","17147",
"경상남도","2008. 03 월","46846","46235","611","19372","12274","12274","15200","14589",
"경상남도","2008. 04 월","42389","41721","668","18650","10809","10809","12930","12262",
"경상남도","2008. 05 월","38940","37590","1350","17253","9473","9473","12214","10864",
"경상남도","2008. 06 월","36777","34695","2082","16156","8724","8724","11897","9815",
"경상남도","2008. 07 월","37333","35353","1980","16435","8939","8939","11959","9979",
"경상남도","2008. 08 월","35582","34158","1424","14802","8829","8829","11951","10527",
"경상남도","2008. 09 월","33236","31936","1300","13742","8168","8168","11326","10026",
"경상남도","2008. 10 월","38061","36185","1876","16689","9273","9273","12099","10223",
"경상남도","2008. 11 월","34146","32530","1616","14927","8524","8524","10695","9079",
"경상남도","2008. 12 월","44236","41542","2694","17872","11565","11565","14799","12105",
"경상남도","2009. 01 월","37140","38453","-1313","15671","10165","10165","11304","12617",
"경상남도","2009. 02 월","50298","51479","-1181","20507","13611","13611","16180","17361",
"경상남도","2009. 03 월","45774","45066","708","19117","11672","11672","14985","14277",
"경상남도","2009. 04 월","40927","39715","1212","18847","9901","9901","12179","10967",
"경상남도","2009. 05 월","36685","35750","935","16411","8772","8772","11502","10567",
"경상남도","2009. 06 월","39656","38221","1435","17894","9453","9453","12309","10874",
"경상남도","2009. 07 월","41663","39667","1996","19346","9702","9702","12615","10619",
"경상남도","2009. 08 월","37362","36229","1133","15441","9224","9224","12697","11564",
"경상남도","2009. 09 월","35219","34236","983","14988","8655","8655","11576","10593",
"경상남도","2009. 10 월","37837","36378","1459","16966","8796","8796","12075","10616",
"경상남도","2009. 11 월","36758","35095","1663","16942","8469","8469","11347","9684",
"경상남도","2009. 12 월","46030","43821","2209","20572","10890","10890","14568","12359",
"경상남도","2010. 01 월","43867","43874","-7","19836","11151","11151","12880","12887",
"경상남도","2010. 02 월","46862","47737","-875","18854","12873","12873","15135","16010",
"경상남도","2010. 03 월","51719","51359","360","22635","13031","13031","16053","15693",
"경상남도","2010. 04 월","42815","41672","1143","19758","10359","10359","12698","11555",
"경상남도","2010. 05 월","39808","38488","1320","18850","9265","9265","11693","10373",
"경상남도","2010. 06 월","37951","37842","109","17669","9245","9245","11037","10928",
"경상남도","2010. 07 월","33556","33717","-161","17409","6153","6153","9994","10155",
"경상남도","2010. 08 월","37013","37199","-186","18222","6962","6962","11829","12015",
"경상남도","2010. 09 월","31155","30484","671","15200","5909","5909","10046","9375",
"경상남도","2010. 10 월","35776","35665","111","18050","6607","6607","11119","11008",
"경상남도","2010. 11 월","38184","37795","389","19888","7117","7117","11179","10790",
"경상남도","2010. 12 월","43249","42877","372","22238","8106","8106","12905","12533",
