"측정일자","물재생센터명칭","처리장구분","1차하수처리량","2차하수처리량"
"2017/05/18","난지물재생센터","정화조오니처리장","581","4986"
"2017/05/18","난지물재생센터","제2처리장","0","286431"
"2017/05/18","난지물재생센터","제1처리장","0","227970"
"2017/05/18","서남물재생센터","제2처리장","0","945362"
"2017/05/18","서남물재생센터","제1처리장","0","512588"
"2017/05/18","중랑물재생센터","제1처리장","0","47990"
"2017/05/18","중랑물재생센터","제4처리장","0","189970"
"2017/05/18","중랑물재생센터","제3처리장","0","662926"
"2017/05/18","중랑물재생센터","제2처리장","0","223571"
"2017/05/18","탄천물재생센터","제1처리장","0","411505"
"2017/05/18","탄천물재생센터","제2처리장","0","309992"
"2017/05/17","난지물재생센터","중계펌프장(상암)","0","11386"
"2017/05/17","난지물재생센터","정화조오니처리장","321","4616"
"2017/05/17","난지물재생센터","제2처리장","0","279679"
"2017/05/17","난지물재생센터","제1처리장","0","224406"
"2017/05/17","서남물재생센터","제2처리장","0","949154"
"2017/05/17","서남물재생센터","제1처리장","0","524780"
"2017/05/17","중랑물재생센터","제1처리장","0","44480"
"2017/05/17","중랑물재생센터","제4처리장","1330","200770"
"2017/05/17","중랑물재생센터","제3처리장","670","671378"
"2017/05/17","중랑물재생센터","제2처리장","0","216957"
"2017/05/17","탄천물재생센터","제1처리장","0","407704"
"2019/04/10","난지물재생센터","제1처리장","80","307678.2"
"2019/04/10","난지물재생센터","제2처리장","42","381024.15"
"2019/04/10","난지물재생센터","정화조오니처리장","1000","4163"
"2019/04/10","난지물재생센터","중계펌프장(상암)","0","10956"
"2019/04/10","서남물재생센터","제1처리장","98813","650214"
"2019/04/10","서남물재생센터","제2처리장","223416","1074110"
"2019/04/10","중랑물재생센터","제2처리장","0","204319"
"2019/04/10","중랑물재생센터","제3처리장","61050","727910"
"2019/04/10","중랑물재생센터","제1처리장","0","139000"
"2017/05/17","탄천물재생센터","제2처리장","0","315305"
"2017/05/16","난지물재생센터","제2처리장","0","269572"
"2017/05/16","난지물재생센터","중계펌프장(상암)","0","11240"
"2017/05/16","난지물재생센터","정화조오니처리장","349","4393"
"2017/05/16","난지물재생센터","제1처리장","0","217605"
"2017/05/16","서남물재생센터","제2처리장","0","950697"
"2017/05/16","서남물재생센터","제1처리장","0","530442"
"2017/05/16","중랑물재생센터","제1처리장","0","40390"
"2017/05/16","중랑물재생센터","제2처리장","0","217524"
"2017/05/16","중랑물재생센터","제3처리장","40","690726"
"2017/05/16","중랑물재생센터","제4처리장","0","181890"
"2017/05/16","탄천물재생센터","제1처리장","0","404537"
"2017/05/16","탄천물재생센터","제2처리장","0","303092"
"2017/05/15","난지물재생센터","제2처리장","0","280498"
"2017/05/15","난지물재생센터","중계펌프장(상암)","0","11339"
"2017/05/15","난지물재생센터","정화조오니처리장","309","2728"
"2017/05/15","난지물재생센터","제1처리장","0","227843"
"2017/05/15","서남물재생센터","제2처리장","0","987644"
"2017/05/15","서남물재생센터","제1처리장","0","554570"
"2017/05/15","중랑물재생센터","제1처리장","0","44830"
"2017/05/15","중랑물재생센터","제2처리장","0","219017"
"2017/05/15","중랑물재생센터","제3처리장","50","668881"
"2017/05/15","중랑물재생센터","제4처리장","20","212220"
"2017/05/15","탄천물재생센터","제1처리장","0","409227"
"2017/05/15","탄천물재생센터","제2처리장","0","315814"
"2017/05/14","난지물재생센터","제2처리장","0","288469"
"2017/05/14","난지물재생센터","중계펌프장(상암)","0","8776"
"2017/05/14","난지물재생센터","정화조오니처리장","218","3363"
"2017/05/14","난지물재생센터","제1처리장","0","236638"
"2017/05/14","서남물재생센터","제2처리장","72871","945363"
"2017/05/14","서남물재생센터","제1처리장","12105","555803"
"2017/05/14","중랑물재생센터","제1처리장","0","31840"
"2017/05/14","중랑물재생센터","제2처리장","0","214775"
"2017/05/14","중랑물재생센터","제3처리장","0","667704"
"2017/05/14","중랑물재생센터","제4처리장","0","189960"
"2017/05/14","탄천물재생센터","제1처리장","0","372997"
"2017/05/14","탄천물재생센터","제2처리장","0","319504"
"2017/05/13","난지물재생센터","중계펌프장(상암)","0","9364"
"2017/05/13","난지물재생센터","정화조오니처리장","140","2707"
"2017/05/13","난지물재생센터","제2처리장","2062","333223"
"2017/05/13","난지물재생센터","제1처리장","3780","274935"
"2017/05/13","서남물재생센터","제2처리장","94184","973080"
"2017/05/13","서남물재생센터","제1처리장","20345","562019"
"2017/05/13","중랑물재생센터","제1처리장","0","26770"
"2017/05/13","중랑물재생센터","제2처리장","0","210175"
"2017/05/13","중랑물재생센터","제4처리장","38070","194500"
"2017/05/13","중랑물재생센터","제3처리장","166680","678843"
"2017/05/13","탄천물재생센터","제2처리장","30412","355549"
"2017/05/13","탄천물재생센터","제1처리장","14680","432845"
"2017/05/12","난지물재생센터","중계펌프장(상암)","0","10634"
"2017/05/12","난지물재생센터","정화조오니처리장","616","4532"
"2017/05/12","난지물재생센터","제2처리장","0","280880"
"2017/05/12","난지물재생센터","제1처리장","0","226405"
"2017/05/12","서남물재생센터","제2처리장","0","967184"
"2017/05/12","서남물재생센터","제1처리장","0","519861"
"2017/05/12","중랑물재생센터","제2처리장","0","215162"
"2017/05/12","중랑물재생센터","제3처리장","0","681994"
"2017/05/12","중랑물재생센터","제4처리장","9990","202310"
"2017/05/12","중랑물재생센터","제1처리장","0","11380"
"2017/05/12","탄천물재생센터","제2처리장","0","315812"
"2017/05/12","탄천물재생센터","제1처리장","0","392329"
"2017/05/11","난지물재생센터","중계펌프장(상암)","0","11145"
"2017/05/11","난지물재생센터","정화조오니처리장","831","5066"
"2017/05/11","난지물재생센터","제2처리장","0","278043"
"2017/05/11","난지물재생센터","제1처리장","0","224475"
"2017/05/11","서남물재생센터","제2처리장","0","988891"
"2017/05/11","서남물재생센터","제1처리장","0","535841"
"2017/05/11","중랑물재생센터","제1처리장","0","0"
"2017/05/11","중랑물재생센터","제4처리장","0","195980"
"2017/05/11","중랑물재생센터","제2처리장","0","213833"
"2017/05/11","중랑물재생센터","제3처리장","440","688110"
"2017/05/11","탄천물재생센터","제1처리장","0","377116"
"2017/05/11","탄천물재생센터","제2처리장","0","303022"
"2017/05/10","난지물재생센터","중계펌프장(상암)","0","10839"
"2017/05/10","난지물재생센터","정화조오니처리장","1245","3831"
"2017/05/10","난지물재생센터","제2처리장","0","295529"
"2017/05/10","난지물재생센터","제1처리장","0","238721"
"2017/05/10","서남물재생센터","제2처리장","0","1049138"
"2017/05/10","서남물재생센터","제1처리장","0","552531"
"2017/05/10","중랑물재생센터","제1처리장","0","0"
"2017/05/10","중랑물재생센터","제4처리장","1260","225210"
"2017/05/10","중랑물재생센터","제2처리장","0","226313"
"2017/05/10","중랑물재생센터","제3처리장","3660","753837"
"2017/05/10","탄천물재생센터","제1처리장","13403","432687"
"2017/05/10","탄천물재생센터","제2처리장","6498","338876"
"2017/05/09","난지물재생센터","중계펌프장(상암)","0","9191"
"2017/05/09","난지물재생센터","정화조오니처리장","713","2792"
"2017/05/09","난지물재생센터","제2처리장","0","290017"
"2017/05/09","난지물재생센터","제1처리장","0","232868"
"2017/05/09","서남물재생센터","제2처리장","0","951623"
"2017/05/09","서남물재생센터","제1처리장","0","516058"
"2017/05/09","중랑물재생센터","제1처리장","0","0"
"2017/05/09","중랑물재생센터","제4처리장","0","190680"
"2017/05/09","중랑물재생센터","제2처리장","0","225362"
"2017/05/09","중랑물재생센터","제3처리장","0","675482"
"2017/05/09","탄천물재생센터","제1처리장","0","385023"
"2017/05/09","탄천물재생센터","제2처리장","0","300827"
"2017/05/08","난지물재생센터","제1처리장","0","216674"
"2017/05/08","난지물재생센터","제2처리장","0","271369"
"2017/05/08","난지물재생센터","정화조오니처리장","458","3199"
"2017/05/08","난지물재생센터","중계펌프장(상암)","0","10266"
"2017/05/08","서남물재생센터","제2처리장","0","925179"
"2017/05/08","서남물재생센터","제1처리장","0","520885"
"2017/05/08","중랑물재생센터","제2처리장","0","218219"
"2017/05/08","중랑물재생센터","제3처리장","0","684686"
"2017/05/08","중랑물재생센터","제4처리장","0","197220"
"2017/05/08","중랑물재생센터","제1처리장","0","0"
"2017/05/08","탄천물재생센터","제1처리장","0","380697"
"2017/05/08","탄천물재생센터","제2처리장","0","322393"
"2017/05/07","난지물재생센터","중계펌프장(상암)","0","8383"
"2017/05/07","난지물재생센터","정화조오니처리장","192","1225"
"2017/05/07","난지물재생센터","제2처리장","0","269532"
"2017/05/07","난지물재생센터","제1처리장","0","215075"
"2017/05/07","서남물재생센터","제2처리장","0","878637"
"2017/05/07","서남물재생센터","제1처리장","0","518030"
"2017/05/07","중랑물재생센터","제1처리장","0","0"
"2017/05/07","중랑물재생센터","제4처리장","100","199870"
"2017/05/07","중랑물재생센터","제2처리장","0","221129"
"2017/05/07","중랑물재생센터","제3처리장","0","656757"
"2017/05/07","탄천물재생센터","제1처리장","0","351035"
"2017/05/07","탄천물재생센터","제2처리장","0","291560"
"2017/05/06","난지물재생센터","중계펌프장(상암)","0","8530"
"2017/05/06","난지물재생센터","정화조오니처리장","201","1929"
"2017/05/06","난지물재생센터","제2처리장","0","269542"
"2017/05/06","난지물재생센터","제1처리장","0","214018"
"2017/05/06","서남물재생센터","제2처리장","0","842742"
"2017/05/06","서남물재생센터","제1처리장","0","516946"
"2017/05/06","중랑물재생센터","제1처리장","0","0"
"2017/05/06","중랑물재생센터","제4처리장","0","196950"
"2017/05/06","중랑물재생센터","제2처리장","0","209239"
"2017/05/06","중랑물재생센터","제3처리장","0","657567"
"2017/05/06","탄천물재생센터","제1처리장","0","355982"
"2017/05/06","탄천물재생센터","제2처리장","0","294985"
"2017/05/05","난지물재생센터","중계펌프장(상암)","0","7894"
"2017/05/05","난지물재생센터","정화조오니처리장","260","1521"
"2017/05/05","난지물재생센터","제2처리장","0","272352"
"2017/05/05","난지물재생센터","제1처리장","0","218499"
"2017/05/05","서남물재생센터","제2처리장","0","883732"
"2017/05/05","서남물재생센터","제1처리장","0","520847"
"2019/04/09","탄천물재생센터","제2처리장","0","239685"
"2019/04/09","탄천물재생센터","제1처리장","2319","417026"
"2019/04/08","난지물재생센터","제1처리장","0","223826.66"
"2019/04/08","난지물재생센터","제2처리장","0","281398.69"
"2019/04/08","난지물재생센터","정화조오니처리장","473","4498"
"2019/04/08","난지물재생센터","중계펌프장(상암)","0","11066"
"2019/04/08","서남물재생센터","제1처리장","0","505727"
"2019/04/08","서남물재생센터","제2처리장","0","935722"
"2019/04/08","중랑물재생센터","제3처리장","0","601700"
"2019/04/08","중랑물재생센터","제1처리장","0","167750"
"2017/05/05","중랑물재생센터","제1처리장","0","0"
"2017/05/05","중랑물재생센터","제4처리장","0","187910"
"2017/05/05","중랑물재생센터","제2처리장","0","205526"
"2017/05/05","중랑물재생센터","제3처리장","90","694119"
"2017/05/05","탄천물재생센터","제1처리장","0","351222"
"2017/05/05","탄천물재생센터","제2처리장","0","319422"
"2017/05/04","난지물재생센터","중계펌프장(상암)","0","9550"
"2017/05/04","난지물재생센터","정화조오니처리장","336","2764"
"2017/05/04","난지물재생센터","제2처리장","0","277236"
"2017/05/04","난지물재생센터","제1처리장","0","222968"
"2017/05/04","서남물재생센터","제2처리장","0","908675"
"2017/05/04","서남물재생센터","제1처리장","0","522802"
"2017/05/04","중랑물재생센터","제1처리장","0","0"
"2017/05/04","중랑물재생센터","제4처리장","0","189210"
"2017/05/04","중랑물재생센터","제2처리장","0","216055"
"2017/05/04","중랑물재생센터","제3처리장","0","687710"
"2017/05/04","탄천물재생센터","제1처리장","0","366768"
"2017/05/04","탄천물재생센터","제2처리장","0","318290"
"2017/05/03","난지물재생센터","중계펌프장(상암)","0","8252"
"2017/05/03","난지물재생센터","정화조오니처리장","528","2472"
"2017/05/03","난지물재생센터","제2처리장","0","270090"
"2017/05/03","난지물재생센터","제1처리장","0","216615"
"2017/05/03","서남물재생센터","제2처리장","0","911650"
"2017/05/03","서남물재생센터","제1처리장","0","529602"
"2017/05/03","중랑물재생센터","제1처리장","0","0"
"2017/05/03","중랑물재생센터","제4처리장","0","194980"
"2017/05/03","중랑물재생센터","제2처리장","0","226411"
"2017/05/03","중랑물재생센터","제3처리장","0","670213"
"2017/05/03","탄천물재생센터","제1처리장","0","376616"
"2017/05/03","탄천물재생센터","제2처리장","0","285063"
"2017/05/02","난지물재생센터","중계펌프장(상암)","0","10068"
"2017/05/02","난지물재생센터","정화조오니처리장","494","2469"
"2017/05/02","난지물재생센터","제2처리장","0","285040"
"2017/05/02","난지물재생센터","제1처리장","0","229945"
"2017/05/02","서남물재생센터","제2처리장","0","928041"
"2017/05/02","서남물재생센터","제1처리장","0","529473"
"2017/05/02","중랑물재생센터","제1처리장","0","0"
"2017/05/02","중랑물재생센터","제4처리장","0","191350"
"2017/05/02","중랑물재생센터","제2처리장","0","218796"
"2017/05/02","중랑물재생센터","제3처리장","0","710317"
"2017/05/02","탄천물재생센터","제2처리장","0","306003"
"2017/05/02","탄천물재생센터","제1처리장","0","370983"
"2017/05/01","난지물재생센터","정화조오니처리장","250","939"
"2017/05/01","난지물재생센터","제2처리장","0","277675"
"2017/05/01","난지물재생센터","제1처리장","0","224103"
"2017/05/01","난지물재생센터","중계펌프장(상암)","0","9055"
"2017/05/01","서남물재생센터","제2처리장","0","936468"
"2017/05/01","서남물재생센터","제1처리장","0","530881"
"2017/05/01","중랑물재생센터","제4처리장","3420","212280"
"2017/05/01","중랑물재생센터","제2처리장","0","229818"
"2017/05/01","중랑물재생센터","제1처리장","0","0"
"2017/05/01","중랑물재생센터","제3처리장","0","671618"
"2017/05/01","탄천물재생센터","제1처리장","0","358412"
"2017/05/01","탄천물재생센터","제2처리장","0","309751"
"2017/04/30","난지물재생센터","제1처리장","0","225505"
"2017/04/30","난지물재생센터","제2처리장","0","278668"
"2017/04/30","난지물재생센터","중계펌프장(상암)","0","7940"
"2017/04/30","난지물재생센터","정화조오니처리장","586","2523"
"2017/04/30","서남물재생센터","제2처리장","0","913318"
"2017/04/30","서남물재생센터","제1처리장","0","524553"
"2017/04/30","중랑물재생센터","제4처리장","0","186300"
"2017/04/30","중랑물재생센터","제2처리장","0","231953"
"2017/04/30","중랑물재생센터","제1처리장","0","0"
"2017/04/30","중랑물재생센터","제3처리장","0","665693"
"2017/04/30","탄천물재생센터","제2처리장","0","307684"
"2017/04/30","탄천물재생센터","제1처리장","0","355810"
"2017/04/29","난지물재생센터","제1처리장","0","226599"
"2017/04/29","난지물재생센터","제2처리장","0","280240"
"2017/04/29","난지물재생센터","중계펌프장(상암)","0","8143"
"2017/04/29","난지물재생센터","정화조오니처리장","648","4193"
"2017/04/29","서남물재생센터","제2처리장","0","947918"
"2017/04/29","서남물재생센터","제1처리장","0","532454"
"2017/04/29","중랑물재생센터","제4처리장","0","190640"
"2017/04/29","중랑물재생센터","제2처리장","0","226858"
"2017/04/29","중랑물재생센터","제1처리장","0","0"
"2017/04/29","중랑물재생센터","제3처리장","0","698018"
"2017/04/29","탄천물재생센터","제2처리장","0","299593"
"2017/04/29","탄천물재생센터","제1처리장","0","381557"
"2017/04/28","난지물재생센터","제1처리장","0","224555"
"2017/04/28","난지물재생센터","제2처리장","0","279380"
"2017/04/28","난지물재생센터","중계펌프장(상암)","0","10337"
"2017/04/28","난지물재생센터","정화조오니처리장","993","5161"
"2017/04/28","서남물재생센터","제2처리장","0","906504"
"2017/04/28","서남물재생센터","제1처리장","0","531145"
"2017/04/28","중랑물재생센터","제4처리장","0","179030"
"2017/04/28","중랑물재생센터","제2처리장","0","225896"
"2017/04/28","중랑물재생센터","제1처리장","0","66940"
"2017/04/28","중랑물재생센터","제3처리장","0","629799"
"2017/04/28","탄천물재생센터","제2처리장","0","315500"
"2017/04/28","탄천물재생센터","제1처리장","0","383979"
"2017/04/27","난지물재생센터","제1처리장","0","220205"
"2017/04/27","난지물재생센터","정화조오니처리장","1065","4927"
"2017/04/27","난지물재생센터","제2처리장","0","274041"
"2017/04/27","난지물재생센터","중계펌프장(상암)","0","10054"
"2019/04/07","중랑물재생센터","제1처리장","0","151710"
"2019/04/07","중랑물재생센터","제4처리장","0","106760"
"2019/04/07","중랑물재생센터","제2처리장","0","219819"
"2019/04/07","탄천물재생센터","제1처리장","0","406440"
"2019/04/07","탄천물재생센터","제2처리장","0","207259"
"2019/04/06","난지물재생센터","중계펌프장(상암)","0","8646"
"2019/04/06","난지물재생센터","제1처리장","0","232703.83"
"2019/04/06","난지물재생센터","정화조오니처리장","742","4466"
"2019/04/06","난지물재생센터","제2처리장","0","279245.7"
"2017/04/27","서남물재생센터","제2처리장","0","930651"
"2017/04/27","서남물재생센터","제1처리장","0","530815"
"2017/04/27","중랑물재생센터","제1처리장","0","147080"
"2017/04/27","중랑물재생센터","제2처리장","0","224396"
"2017/04/27","중랑물재생센터","제3처리장","0","564913"
"2017/04/27","중랑물재생센터","제4처리장","0","174070"
"2017/04/27","탄천물재생센터","제2처리장","0","312067"
"2017/04/27","탄천물재생센터","제1처리장","0","381743"
"2017/04/26","난지물재생센터","제1처리장","0","221364"
"2017/04/26","난지물재생센터","정화조오니처리장","1293","4759"
"2017/04/26","난지물재생센터","제2처리장","0","274858"
"2017/04/26","난지물재생센터","중계펌프장(상암)","0","8253"
"2017/04/26","서남물재생센터","제2처리장","0","945070"
"2017/04/26","서남물재생센터","제1처리장","0","531529"
"2017/04/26","중랑물재생센터","제1처리장","0","161130"
"2017/04/26","중랑물재생센터","제2처리장","0","218551"
"2017/04/26","중랑물재생센터","제3처리장","0","567650"
"2017/04/26","중랑물재생센터","제4처리장","0","154900"
"2017/04/26","탄천물재생센터","제2처리장","0","307861"
"2017/04/26","탄천물재생센터","제1처리장","0","369783"
"2017/04/25","난지물재생센터","제1처리장","0","225548"
"2017/04/25","난지물재생센터","정화조오니처리장","1201","4869"
"2017/04/25","난지물재생센터","제2처리장","0","279005"
"2017/04/25","난지물재생센터","중계펌프장(상암)","0","8288"
"2017/04/25","서남물재생센터","제2처리장","0","920812"
"2017/04/25","서남물재생센터","제1처리장","0","531204"
"2017/04/25","중랑물재생센터","제4처리장","0","162610"
"2017/04/25","중랑물재생센터","제3처리장","0","567472"
"2017/04/25","중랑물재생센터","제2처리장","0","223282"
"2017/04/25","중랑물재생센터","제1처리장","0","151320"
"2017/04/25","탄천물재생센터","제2처리장","0","282067"
"2017/04/25","탄천물재생센터","제1처리장","0","374563"
"2017/04/24","난지물재생센터","제1처리장","0","231770"
"2017/04/24","난지물재생센터","정화조오니처리장","538","3944"
"2017/04/24","난지물재생센터","제2처리장","0","286318"
"2017/04/24","난지물재생센터","중계펌프장(상암)","0","8436"
"2017/04/24","서남물재생센터","제1처리장","0","531108"
"2017/04/24","서남물재생센터","제2처리장","0","960904"
"2017/04/24","중랑물재생센터","제1처리장","0","97620"
"2017/04/24","중랑물재생센터","제2처리장","0","221578"
"2017/04/24","중랑물재생센터","제3처리장","0","628872"
"2017/04/24","중랑물재생센터","제4처리장","0","185620"
"2017/04/24","탄천물재생센터","제2처리장","0","307556"
"2017/04/24","탄천물재생센터","제1처리장","0","379084"
"2017/04/23","난지물재생센터","정화조오니처리장","263","2903"
"2017/04/23","난지물재생센터","제1처리장","0","222441"
"2017/04/23","난지물재생센터","제2처리장","0","275454"
"2017/04/23","난지물재생센터","중계펌프장(상암)","0","6643"
"2017/04/23","서남물재생센터","제1처리장","0","528488"
"2017/04/23","서남물재생센터","제2처리장","0","969740"
"2017/04/23","중랑물재생센터","제3처리장","0","638843"
"2017/04/23","중랑물재생센터","제2처리장","0","228585"
"2017/04/23","중랑물재생센터","제4처리장","0","181400"
"2017/04/23","중랑물재생센터","제1처리장","0","107820"
"2017/04/23","탄천물재생센터","제2처리장","0","283591"
"2017/04/23","탄천물재생센터","제1처리장","0","371355"
"2017/04/22","난지물재생센터","정화조오니처리장","473","4256"
"2017/04/22","난지물재생센터","제1처리장","0","229646"
"2017/04/22","난지물재생센터","중계펌프장(상암)","0","6829"
"2017/04/22","난지물재생센터","제2처리장","0","283396"
"2017/04/22","서남물재생센터","제1처리장","0","531680"
"2017/04/22","서남물재생센터","제2처리장","0","950142"
"2017/04/22","중랑물재생센터","제3처리장","0","634795"
"2017/04/22","중랑물재생센터","제2처리장","0","221111"
"2017/04/22","중랑물재생센터","제4처리장","0","175210"
"2017/04/22","중랑물재생센터","제1처리장","0","111300"
"2017/04/22","탄천물재생센터","제2처리장","0","304724"
"2017/04/22","탄천물재생센터","제1처리장","0","364167"
"2017/04/21","난지물재생센터","정화조오니처리장","411","4052"
"2017/04/21","난지물재생센터","제1처리장","0","222263"
"2017/04/21","난지물재생센터","중계펌프장(상암)","0","7904"
"2017/04/21","난지물재생센터","제2처리장","0","274744"
"2017/04/21","서남물재생센터","제1처리장","0","531265"
"2017/04/21","서남물재생센터","제2처리장","0","897172"
"2017/04/21","중랑물재생센터","제2처리장","0","217193"
"2017/04/21","중랑물재생센터","제4처리장","0","174890"
"2017/04/21","중랑물재생센터","제1처리장","0","150070"
"2017/04/21","중랑물재생센터","제3처리장","0","620677"
"2017/04/21","탄천물재생센터","제1처리장","0","388592"
"2017/04/21","탄천물재생센터","제2처리장","0","306652"
"2017/04/20","난지물재생센터","정화조오니처리장","1018","4704"
"2017/04/20","난지물재생센터","제1처리장","0","232975"
"2017/04/20","난지물재생센터","중계펌프장(상암)","0","8327"
"2017/04/20","난지물재생센터","제2처리장","0","284762"
"2017/04/20","서남물재생센터","제1처리장","0","527950"
"2017/04/20","서남물재생센터","제2처리장","0","957875"
"2017/04/20","중랑물재생센터","제2처리장","0","206818"
"2017/04/20","중랑물재생센터","제4처리장","0","173890"
"2017/04/20","중랑물재생센터","제1처리장","0","150510"
"2017/04/20","중랑물재생센터","제3처리장","0","645670"
"2017/04/20","탄천물재생센터","제1처리장","0","401081"
"2017/04/20","탄천물재생센터","제2처리장","0","291062"
"2017/04/19","난지물재생센터","정화조오니처리장","658","4847"
"2017/04/19","난지물재생센터","제1처리장","0","234456"
"2017/04/19","난지물재생센터","중계펌프장(상암)","0","8255"
"2017/04/19","난지물재생센터","제2처리장","0","284103"
"2017/04/19","서남물재생센터","제1처리장","14847","560432"
"2017/04/19","서남물재생센터","제2처리장","47911","960600"
"2017/04/19","중랑물재생센터","제2처리장","0","217135"
"2017/04/19","중랑물재생센터","제4처리장","0","167880"
"2017/04/19","중랑물재생센터","제1처리장","0","150740"
"2017/04/19","중랑물재생센터","제3처리장","0","644611"
"2017/04/19","탄천물재생센터","제1처리장","0","405777"
"2017/04/19","탄천물재생센터","제2처리장","0","301904"
"2017/04/18","난지물재생센터","정화조오니처리장","611","5112"
"2017/04/18","난지물재생센터","제1처리장","324","274820"
"2017/04/18","난지물재생센터","중계펌프장(상암)","0","8503"
"2017/04/18","난지물재생센터","제2처리장","1958","323719"
"2017/04/18","서남물재생센터","제1처리장","36381","591042"
"2017/04/18","서남물재생센터","제2처리장","314182","750222"
"2017/04/18","중랑물재생센터","제2처리장","0","214531"
"2017/04/18","중랑물재생센터","제4처리장","55510","184230"
"2017/04/18","중랑물재생센터","제1처리장","0","145920"
"2017/04/18","중랑물재생센터","제3처리장","217910","669820"
"2017/04/18","탄천물재생센터","제1처리장","46786","438578"
"2017/04/18","탄천물재생센터","제2처리장","36581","362573"
"2017/04/17","난지물재생센터","정화조오니처리장","421","4417"
"2017/04/17","난지물재생센터","제1처리장","0","274545"
"2017/04/17","난지물재생센터","중계펌프장(상암)","0","8589"
"2017/04/17","난지물재생센터","제2처리장","0","327181"
"2017/04/17","서남물재생센터","제1처리장","22771","569424"
"2017/04/17","서남물재생센터","제2처리장","79328","972413"
"2017/04/17","중랑물재생센터","제2처리장","0","201060"
"2017/04/17","중랑물재생센터","제4처리장","25130","190900"
"2017/04/17","중랑물재생센터","제1처리장","0","147770"
"2017/04/17","중랑물재생센터","제3처리장","131220","677017"
"2017/04/17","탄천물재생센터","제1처리장","9400","430711"
"2017/04/17","탄천물재생센터","제2처리장","3906","338655"
"2017/04/16","난지물재생센터","정화조오니처리장","510","3766"
"2017/04/16","난지물재생센터","제2처리장","0","281239"
"2017/04/16","난지물재생센터","제1처리장","0","231206"
"2017/04/16","난지물재생센터","중계펌프장(상암)","0","6592"
"2017/04/16","서남물재생센터","제2처리장","0","953571"
"2017/04/16","서남물재생센터","제1처리장","0","534975"
"2017/04/16","중랑물재생센터","제3처리장","0","651135"
"2017/04/16","중랑물재생센터","제4처리장","0","184630"
"2017/04/16","중랑물재생센터","제1처리장","0","147240"
"2017/04/16","중랑물재생센터","제2처리장","0","198660"
"2017/04/16","탄천물재생센터","제1처리장","0","363403"
"2017/04/16","탄천물재생센터","제2처리장","0","304877"
"2017/04/15","난지물재생센터","제1처리장","0","226924"
"2017/04/15","난지물재생센터","제2처리장","0","275968"
"2017/04/15","난지물재생센터","정화조오니처리장","573","3888"
"2017/04/15","난지물재생센터","중계펌프장(상암)","0","6619"
"2017/04/15","서남물재생센터","제1처리장","12033","557668"
"2017/04/15","서남물재생센터","제2처리장","19923","906521"
"2017/04/15","중랑물재생센터","제4처리장","0","175670"
"2017/04/15","중랑물재생센터","제1처리장","0","146590"
"2017/04/15","중랑물재생센터","제2처리장","0","198239"
"2017/04/15","중랑물재생센터","제3처리장","270","640793"
"2017/04/15","탄천물재생센터","제1처리장","0","376585"
"2017/04/15","탄천물재생센터","제2처리장","0","289543"
"2017/04/14","난지물재생센터","정화조오니처리장","788","3972"
"2017/04/14","난지물재생센터","제2처리장","0","329454"
"2017/04/14","난지물재생센터","제1처리장","0","276751"
"2017/04/14","난지물재생센터","중계펌프장(상암)","0","7626"
"2017/04/14","서남물재생센터","제1처리장","47950","577975"
"2017/04/14","서남물재생센터","제2처리장","73550","963702"
"2017/04/14","중랑물재생센터","제2처리장","0","208503"
"2017/04/14","중랑물재생센터","제3처리장","124480","668925"
"2017/04/14","중랑물재생센터","제1처리장","0","145510"
"2017/04/14","중랑물재생센터","제4처리장","19670","183470"
"2017/04/14","탄천물재생센터","제2처리장","17304","345418"
"2017/04/14","탄천물재생센터","제1처리장","31889","412450"
"2017/04/13","난지물재생센터","정화조오니처리장","757","4993"
"2017/04/13","난지물재생센터","제2처리장","0","271109"
"2017/04/13","난지물재생센터","제1처리장","0","222379"
"2017/04/13","난지물재생센터","중계펌프장(상암)","0","8440"
"2017/04/13","서남물재생센터","제1처리장","0","535021"
"2017/04/13","서남물재생센터","제2처리장","0","955119"
"2017/04/13","중랑물재생센터","제2처리장","0","223042"
"2017/04/13","중랑물재생센터","제3처리장","0","610232"
"2017/04/13","중랑물재생센터","제1처리장","0","146720"
"2017/04/13","중랑물재생센터","제4처리장","0","165820"
"2017/04/13","탄천물재생센터","제2처리장","0","314093"
"2017/04/13","탄천물재생센터","제1처리장","0","389125"
"2017/04/12","난지물재생센터","중계펌프장(상암)","0","8378"
"2017/04/12","난지물재생센터","제2처리장","0","278161"
"2017/04/12","난지물재생센터","제1처리장","0","227138"
"2017/04/12","난지물재생센터","정화조오니처리장","797","4595"
"2017/04/12","서남물재생센터","제2처리장","0","890187"
"2017/04/12","서남물재생센터","제1처리장","0","535816"
"2017/04/12","중랑물재생센터","제2처리장","0","221446"
"2017/04/12","중랑물재생센터","제4처리장","0","168100"
"2017/04/12","중랑물재생센터","제3처리장","0","613369"
"2017/04/12","중랑물재생센터","제1처리장","0","146090"
"2017/04/12","탄천물재생센터","제1처리장","0","403738"
"2019/04/05","서남물재생센터","제1처리장","0","490921"
"2019/04/05","중랑물재생센터","제2처리장","0","225708"
"2019/04/05","중랑물재생센터","제1처리장","0","158330"
"2019/04/05","중랑물재생센터","제3처리장","0","550690"
"2019/04/05","중랑물재생센터","제4처리장","0","146760"
"2019/04/05","탄천물재생센터","제2처리장","0","206067"
"2019/04/05","탄천물재생센터","제1처리장","0","439007"
